,Entity,Code,Year,Liver Cancer,Kidney Cancer,Lip and oral cavity cancer,"Tracheal, bronchus, and lung cancer",Larynx Cancer,Gallbladder and biliary tract cancer,Malignant Skin Cancer,Leukemia,Hodgkin Lymphoma,Multiple Myeloma,Other Neoplasms,Breast Cancer,Prostrate Cancer,Thyroid Cancer,Stomach Cancer,Bladder Cancer,Uterine Cancer,Ovarian Cancer,Cervical Cancer,Brain and central nervous system cancer,Non-Hodgkin Lymphoma,Pancreatic Cancer,Esophageal Cancer,Testicular Cancer,Nasopharynx Cancer,Other Pharynx Cancer, Colon and rectum cancer,Non-melanoma skin cancer,Mesothelioma,Total
176,Canada,CAN,2016,2467,2069,971,22042,456,834,1204,3095,136,1796,1022,6127,5615,265,2862,2639,938,2005,776,2292,3272,5445,2327,46,132,378,10455,496,579,82741
177,Canada,CAN,2017,2513,2100,992,22334,466,853,1222,3133,137,1848,1050,6209,5882,270,2912,2720,949,2034,779,2316,3336,5560,2365,46,132,381,10679,502,593,84313
178,Canada,CAN,2018,2606,2189,1042,23392,492,892,1267,3252,139,1928,1097,6430,6214,281,3058,2876,984,2082,793,2364,3493,5865,2465,46,135,392,11270,516,609,88169
179,Canada,CAN,2019,2668,2247,1072,24052,508,919,1295,3325,141,1998,1137,6565,6523,288,3135,2988,1003,2125,801,2399,3588,6055,2527,46,136,399,11616,528,623,90707
180,Costa Rica,CRI,1990,100,25,27,196,29,64,16,136,22,26,10,140,147,13,634,36,16,22,144,32,82,54,49,4,8,12,164,21,2,2231
181,Costa Rica,CRI,1991,107,27,28,199,30,67,17,138,22,28,11,147,156,14,651,38,17,24,150,33,85,59,50,4,8,12,174,23,2,2321
182,Costa Rica,CRI,1992,114,28,30,209,31,70,19,142,23,29,11,151,169,14,668,40,18,25,151,35,90,64,52,4,9,13,184,24,3,2420
183,Costa Rica,CRI,1993,117,29,30,213,30,72,20,144,23,31,12,158,178,15,670,41,19,28,156,37,92,68,52,5,9,13,189,25,3,2479
184,Costa Rica,CRI,1994,124,30,32,229,32,76,22,153,24,33,13,174,194,16,711,44,21,30,168,41,95,76,55,5,9,13,206,26,3,2655
185,Costa Rica,CRI,1995,130,32,33,244,33,79,24,162,25,35,13,189,213,17,754,47,23,34,176,45,100,87,57,5,10,14,224,28,3,2836
186,Costa Rica,CRI,1996,126,32,32,243,32,76,24,159,25,37,13,189,223,16,730,47,24,37,173,49,96,93,56,6,10,13,226,29,3,2819
187,Costa Rica,CRI,1997,119,33,32,249,33,74,25,163,26,40,14,193,238,17,736,50,26,44,172,59,94,113,55,6,11,14,239,31,4,2910
188,Costa Rica,CRI,1998,117,34,34,252,33,76,27,166,25,42,14,207,257,18,742,52,29,50,177,67,93,129,55,8,12,14,255,33,3,3021
189,Costa Rica,CRI,1999,114,36,36,272,35,75,29,169,27,45,16,213,280,18,760,56,32,54,175,73,97,148,56,8,12,15,278,34,3,3166
190,Costa Rica,CRI,2000,112,38,35,271,35,74,29,164,26,45,17,213,292,19,733,58,33,58,166,77,95,153,56,9,13,14,285,34,3,3157
191,Costa Rica,CRI,2001,117,41,36,278,36,77,30,172,26,48,19,228,307,21,743,59,35,61,166,82,101,165,57,9,13,15,305,35,2,3284
192,Costa Rica,CRI,2002,118,43,35,274,36,76,31,174,26,50,20,226,312,21,715,59,34,63,151,84,104,165,56,10,13,15,310,37,3,3261
193,Costa Rica,CRI,2003,122,47,36,291,37,77,32,179,26,53,21,246,325,21,729,61,37,65,157,87,115,176,58,9,14,15,347,38,3,3424
194,Costa Rica,CRI,2004,128,51,37,306,39,77,33,183,26,57,22,258,337,22,746,65,38,67,157,92,126,190,60,11,14,16,377,37,3,3575
195,Costa Rica,CRI,2005,127,51,36,296,37,75,32,178,25,58,21,263,335,21,694,64,38,70,151,93,126,186,58,12,13,16,374,33,3,3486
196,Costa Rica,CRI,2006,135,57,40,320,40,77,36,191,27,64,24,290,359,22,737,67,40,73,156,98,142,202,63,12,15,18,421,35,3,3764
197,Costa Rica,CRI,2007,133,56,37,302,37,70,33,177,26,63,25,266,361,20,667,64,36,72,139,95,134,188,58,12,14,17,397,32,3,3534
198,Costa Rica,CRI,2008,142,61,40,322,39,71,35,186,27,68,28,289,380,21,701,68,39,76,146,98,143,200,61,13,15,17,431,34,3,3754
199,Costa Rica,CRI,2009,154,64,41,333,39,72,37,188,27,71,29,308,393,22,706,69,42,81,151,101,150,213,62,13,14,18,452,36,3,3889
200,Costa Rica,CRI,2010,176,76,46,379,45,78,43,215,29,81,34,345,448,23,800,78,47,85,164,111,172,248,70,14,15,19,533,41,4,4419
201,Costa Rica,CRI,2011,180,77,44,371,43,75,43,212,29,82,35,342,452,23,765,78,46,85,161,113,171,246,68,14,15,20,535,43,4,4372
202,Costa Rica,CRI,2012,190,80,45,373,43,74,43,214,30,86,36,355,457,25,771,79,49,88,166,114,173,256,69,14,16,20,558,46,4,4474
203,Costa Rica,CRI,2013,204,85,47,382,44,75,46,221,30,90,36,372,470,26,781,84,52,91,170,118,179,267,70,14,17,21,592,47,4,4635
204,Costa Rica,CRI,2014,214,88,49,390,44,75,48,219,31,94,37,374,478,27,792,87,53,94,171,119,185,275,70,14,17,22,617,51,4,4739
205,Costa Rica,CRI,2015,230,95,52,410,48,79,52,228,33,100,39,388,493,29,833,91,57,96,178,124,193,295,73,14,18,24,663,54,5,4994
206,Costa Rica,CRI,2016,247,101,54,434,51,84,55,240,34,106,42,414,510,31,886,93,62,99,189,130,210,322,78,14,18,24,720,57,5,5310
207,Costa Rica,CRI,2017,252,104,56,450,52,88,57,247,35,109,43,426,526,32,915,98,65,104,196,132,216,335,82,14,19,25,741,58,5,5482
208,Costa Rica,CRI,2018,262,109,59,475,55,91,60,250,35,114,45,430,552,33,949,103,66,107,197,134,222,353,87,14,19,27,767,60,5,5680
209,Costa Rica,CRI,2019,269,112,61,492,56,94,62,253,35,118,47,438,570,34,970,106,68,110,201,136,226,367,91,14,20,28,788,62,5,5833
210,Cuba,CUB,1990,695,255,289,3497,431,354,48,551,21,199,27,1020,1484,48,787,383,260,60,571,87,499,179,390,5,43,150,1571,174,15,14093
211,Cuba,CUB,1991,714,256,286,3501,438,355,51,552,22,204,27,1037,1550,49,776,387,267,63,570,91,498,187,394,5,43,150,1610,180,15,14278
212,Cuba,CUB,1992,719,261,295,3563,458,360,54,557,23,211,28,1086,1635,51,784,398,284,68,589,96,506,202,404,5,44,153,1681,188,16,14719
213,Cuba,CUB,1993,716,261,303,3601,479,364,56,555,26,217,28,1117,1710,52,793,411,298,73,602,103,508,221,408,5,46,154,1737,195,17,15056
214,Cuba,CUB,1994,681,259,306,3625,500,354,58,557,29,221,28,1124,1764,53,795,412,308,81,608,113,504,241,415,6,47,152,1762,201,17,15221
215,Cuba,CUB,1995,636,252,302,3620,510,341,59,554,33,224,28,1146,1786,54,788,411,327,94,625,127,488,270,418,6,47,145,1786,204,17,15298
216,Cuba,CUB,1996,559,240,304,3639,520,320,60,546,40,227,28,1165,1811,54,785,409,346,111,633,147,467,315,419,7,48,138,1819,207,17,15381
217,Cuba,CUB,1997,428,221,311,3689,538,272,61,541,62,233,29,1138,1861,53,786,411,369,150,616,197,431,409,427,10,50,126,1835,210,17,15481
218,Cuba,CUB,1998,369,218,323,3787,562,252,63,551,78,237,29,1157,1913,56,807,424,397,176,625,244,422,497,440,12,51,125,1890,219,18,15942
219,Cuba,CUB,1999,332,214,337,3899,592,238,66,549,96,243,30,1168,1968,57,829,444,417,204,626,287,412,579,451,14,54,123,1939,230,18,16416
220,Cuba,CUB,2000,291,212,336,3985,591,223,67,544,106,248,30,1174,2020,57,828,452,432,227,633,323,412,645,460,15,55,120,1982,235,18,16721
221,Cuba,CUB,2001,271,215,347,4150,609,220,68,551,112,257,31,1226,2082,58,848,471,457,239,654,349,425,709,485,16,57,118,2059,249,18,17351
222,Cuba,CUB,2002,255,215,339,4179,604,208,67,543,113,261,32,1198,2113,58,819,470,441,241,642,363,423,725,493,15,56,118,2027,257,18,17293
223,Cuba,CUB,2003,257,227,355,4412,634,202,69,558,112,269,33,1261,2204,62,849,501,472,252,669,389,444,771,527,15,60,126,2136,268,20,18154
224,Cuba,CUB,2004,262,238,378,4618,663,201,71,566,113,279,33,1300,2287,66,880,519,485,261,672,409,453,803,555,16,63,130,2222,276,21,18840
225,Cuba,CUB,2005,273,249,397,4850,700,200,73,580,112,286,35,1355,2373,71,914,546,509,271,691,428,466,854,588,17,68,137,2335,284,21,19683
226,Cuba,CUB,2006,275,246,394,4832,696,192,73,564,108,289,35,1334,2400,70,887,551,493,278,671,436,458,850,601,17,68,140,2299,288,21,19566
227,Cuba,CUB,2007,286,252,405,5009,719,193,73,564,109,296,37,1399,2494,72,908,572,512,289,682,458,471,863,635,16,70,145,2367,301,21,20218
228,Cuba,CUB,2008,299,257,419,5175,732,197,74,578,108,298,39,1483,2585,76,938,602,538,299,699,473,485,885,664,16,74,151,2476,312,22,20954
229,Cuba,CUB,2009,313,266,436,5344,763,199,77,583,109,309,40,1509,2680,79,957,625,541,307,688,488,497,896,701,17,76,157,2549,324,23,21553
230,Cuba,CUB,2010,330,277,453,5447,793,201,80,595,107,316,42,1555,2766,80,986,651,546,310,688,505,514,922,732,18,78,168,2635,334,23,22152
231,Cuba,CUB,2011,333,273,443,5249,766,193,80,575,102,315,43,1516,2764,81,938,633,525,312,661,498,500,885,730,18,77,168,2569,337,20,21604
232,Cuba,CUB,2012,354,286,463,5484,827,196,85,595,104,326,46,1575,2867,87,977,664,541,322,669,521,529,928,788,18,82,179,2714,345,20,22592
233,Cuba,CUB,2013,371,294,483,5607,855,199,88,602,103,332,47,1612,2952,91,998,685,567,331,677,532,546,954,823,18,85,185,2815,354,19,23225
234,Cuba,CUB,2014,389,303,505,5773,880,202,91,604,104,341,51,1650,3036,95,1026,708,581,338,684,546,564,983,862,20,89,195,2936,366,18,23940
235,Cuba,CUB,2015,412,322,530,6020,923,209,96,627,104,353,54,1722,3134,103,1069,742,610,347,706,560,594,1029,898,21,91,204,3120,380,20,25000
236,Cuba,CUB,2016,427,328,535,6132,934,210,99,634,102,362,56,1717,3230,106,1073,754,615,350,703,557,601,1056,913,21,94,210,3209,396,20,25444
237,Cuba,CUB,2017,448,348,566,6466,973,219,104,655,105,379,57,1775,3328,108,1116,791,643,354,711,561,625,1140,957,21,97,220,3416,408,21,26612
238,Cuba,CUB,2018,460,359,576,6613,982,224,107,662,104,390,58,1804,3373,110,1124,806,659,356,713,559,634,1186,973,21,98,224,3523,410,22,27130
239,Cuba,CUB,2019,464,362,568,6560,962,222,107,657,102,396,59,1776,3397,108,1092,798,652,356,702,553,626,1187,966,21,97,224,3481,412,22,26929
240,Dominica,DMA,1990,7,2,2,12,2,4,0,5,0,4,0,11,29,0,21,3,2,0,8,0,5,1,4,0,0,2,9,0,0,133
241,Dominica,DMA,1991,7,2,2,12,2,4,0,5,0,4,0,11,30,0,21,3,2,0,8,0,5,1,4,0,0,2,9,0,0,134
242,Dominica,DMA,1992,6,2,2,12,2,4,0,5,0,4,0,11,31,0,21,3,2,0,8,0,5,2,4,0,0,2,9,0,0,135
243,Dominica,DMA,1993,6,2,2,12,2,4,0,5,0,4,1,11,32,0,20,3,2,1,8,0,5,2,4,0,0,2,9,0,0,137
244,Dominica,DMA,1994,6,2,2,12,2,3,0,5,0,4,1,11,33,0,20,3,2,1,8,0,5,2,4,0,0,2,10,0,0,138
245,Dominica,DMA,1995,5,2,2,12,2,3,0,5,0,4,1,11,34,0,20,3,2,1,8,1,5,2,4,0,0,2,10,0,0,139
246,Dominica,DMA,1996,5,2,2,12,2,3,0,5,0,4,1,11,36,0,20,3,2,1,8,1,5,3,4,0,0,2,10,0,0,142
247,Dominica,DMA,1997,4,2,2,12,2,3,0,5,0,4,1,11,36,0,20,3,2,1,8,1,5,3,4,0,0,1,10,0,0,140
248,Dominica,DMA,1998,4,2,2,12,2,2,0,5,0,4,1,11,37,0,20,3,2,1,8,1,5,4,4,0,0,1,10,0,0,141
249,Dominica,DMA,1999,3,2,2,12,2,2,0,5,0,4,1,12,38,0,20,3,2,1,8,1,5,4,4,0,0,1,11,0,0,143
250,Dominica,DMA,2000,3,2,2,12,2,2,0,5,0,4,1,12,38,0,20,3,2,1,8,1,5,4,4,0,0,1,11,0,0,143
251,Dominica,DMA,2001,3,2,2,13,2,2,0,5,0,4,1,12,39,0,19,3,2,1,8,1,5,5,4,0,0,1,11,0,0,145
252,Dominica,DMA,2002,3,2,2,13,2,2,0,5,0,4,1,12,40,0,19,3,2,1,8,1,5,5,4,0,0,1,11,1,0,147
253,Dominica,DMA,2003,3,2,2,13,2,2,0,5,0,4,1,12,41,0,19,3,2,1,8,1,5,5,4,0,0,1,11,1,0,148
254,Dominica,DMA,2004,3,2,2,13,2,2,0,5,0,4,1,12,41,0,19,3,2,1,8,1,5,6,4,0,0,1,11,1,0,149
255,Dominica,DMA,2005,3,2,2,13,2,2,0,5,0,4,1,12,42,0,18,3,2,1,8,1,5,6,4,0,0,1,11,1,0,149
256,Dominica,DMA,2006,2,2,2,13,2,2,0,5,0,4,1,12,43,0,18,3,2,1,8,1,5,6,4,0,0,1,12,1,0,150
257,Dominica,DMA,2007,2,2,2,13,2,2,0,5,0,4,1,13,43,0,18,3,2,1,8,1,5,6,4,0,0,1,12,1,0,151
258,Dominica,DMA,2008,3,2,2,14,2,2,0,5,0,4,1,13,44,1,17,3,2,1,7,1,5,6,4,0,0,1,12,1,0,153
259,Dominica,DMA,2009,3,2,2,14,2,2,0,5,0,5,1,13,44,1,17,3,2,1,7,1,5,6,4,0,0,1,12,1,0,154
260,Dominica,DMA,2010,3,2,3,14,2,2,0,5,0,5,1,13,45,1,18,3,2,1,7,1,6,6,4,0,0,1,12,1,0,158
261,Dominica,DMA,2011,3,2,3,14,2,2,0,5,0,5,1,13,45,1,18,3,2,1,7,1,6,7,4,0,0,2,12,1,0,160
262,Dominica,DMA,2012,3,2,3,15,2,2,0,5,0,5,1,13,46,1,18,3,2,1,7,1,6,7,4,0,0,2,13,1,0,163
263,Dominica,DMA,2013,3,2,3,15,2,2,0,5,0,5,1,14,47,1,18,3,2,1,7,1,6,7,4,0,0,2,13,1,0,165
264,Dominica,DMA,2014,3,2,3,15,2,2,0,5,0,5,1,14,47,1,18,3,2,1,7,1,6,7,4,0,1,2,13,1,0,166
265,Dominica,DMA,2015,3,2,3,15,2,2,0,5,0,5,1,14,48,1,18,4,2,1,7,1,6,7,4,0,1,2,13,1,0,168
266,Dominica,DMA,2016,3,2,3,15,2,2,0,5,0,5,1,14,49,1,18,4,2,1,7,1,6,7,4,0,1,2,13,1,0,169
267,Dominica,DMA,2017,3,2,3,16,2,2,0,5,0,5,1,14,49,1,18,4,2,1,7,1,6,8,5,0,1,2,13,1,0,172
268,Dominica,DMA,2018,3,2,3,16,2,2,0,5,0,5,1,14,50,1,18,4,2,1,7,1,6,8,5,0,1,2,13,1,0,173
269,Dominica,DMA,2019,3,2,3,16,2,2,0,5,0,5,1,14,50,1,19,4,2,1,8,1,6,8,5,0,1,2,14,1,0,176
270,Dominican Republic,DOM,1990,159,66,78,425,61,79,8,212,7,35,11,224,458,19,275,36,77,21,256,39,82,53,63,2,13,41,259,30,4,3093
271,Dominican Republic,DOM,1991,161,66,79,433,60,79,8,212,7,36,12,234,478,19,278,36,79,22,266,40,82,55,64,2,14,42,264,31,4,3163
272,Dominican Republic,DOM,1992,161,65,80,440,60,79,8,211,7,37,12,245,501,20,282,37,81,24,277,42,82,58,64,2,14,43,270,32,4,3238
273,Dominican Republic,DOM,1993,163,66,84,458,62,81,9,216,8,40,12,263,535,20,297,38,87,25,299,44,85,63,67,2,15,44,285,34,4,3406
274,Dominican Republic,DOM,1994,161,67,87,476,63,81,9,218,8,41,13,270,579,21,306,39,88,27,302,47,87,68,69,2,16,46,295,35,4,3525
275,Dominican Republic,DOM,1995,161,67,91,503,66,81,10,222,8,44,13,281,647,21,324,42,90,29,313,50,90,74,73,3,17,49,312,37,4,3722
276,Dominican Republic,DOM,1996,163,68,98,540,70,84,10,229,9,47,14,301,759,22,352,45,96,31,335,53,94,83,79,3,19,52,337,41,5,4039
277,Dominican Republic,DOM,1997,165,69,104,575,75,87,11,236,9,50,15,319,841,23,383,48,102,33,357,57,98,91,84,3,21,56,363,44,5,4324
278,Dominican Republic,DOM,1998,167,69,109,607,78,89,11,241,10,53,15,333,913,24,407,51,105,36,370,61,101,100,89,3,23,58,386,48,5,4562
279,Dominican Republic,DOM,1999,173,70,114,636,83,91,12,247,10,56,17,340,1044,24,427,54,105,37,371,65,104,110,94,4,24,62,409,53,5,4841
280,Dominican Republic,DOM,2000,180,71,115,644,82,92,13,250,10,59,18,356,1130,25,433,57,108,40,380,68,107,117,96,4,26,64,423,62,5,5035
281,Dominican Republic,DOM,2001,187,74,119,670,84,94,13,257,10,63,19,384,1213,26,445,61,113,42,394,71,111,128,100,4,27,68,448,70,5,5300
282,Dominican Republic,DOM,2002,193,77,124,707,88,97,14,262,11,68,20,412,1293,27,463,64,118,45,408,75,116,143,106,4,29,71,478,78,5,5596
283,Dominican Republic,DOM,2003,201,82,132,758,94,102,14,273,11,72,21,452,1357,29,498,69,126,49,435,79,123,160,115,4,31,76,523,84,5,5975
284,Dominican Republic,DOM,2004,211,88,143,817,103,109,15,288,12,77,22,498,1405,32,541,74,137,53,464,83,132,182,126,5,33,82,578,93,5,6408
285,Dominican Republic,DOM,2005,223,95,151,865,108,116,16,299,12,81,24,546,1455,34,568,79,147,57,490,87,141,204,135,5,35,87,622,102,6,6790
286,Dominican Republic,DOM,2006,228,101,159,915,113,119,16,303,12,85,25,581,1440,36,588,81,152,61,506,90,147,227,143,5,36,90,662,107,6,7034
287,Dominican Republic,DOM,2007,227,105,166,952,116,121,16,304,11,85,25,595,1392,37,596,81,154,64,508,91,150,244,147,5,36,90,696,107,6,7127
288,Dominican Republic,DOM,2008,232,109,171,979,118,124,16,303,11,87,25,612,1381,38,604,83,157,66,511,91,153,254,150,5,36,93,723,108,7,7247
289,Dominican Republic,DOM,2009,242,114,177,1005,121,129,16,306,11,90,27,632,1412,40,612,87,161,68,517,91,157,263,154,4,37,97,750,112,7,7439
290,Dominican Republic,DOM,2010,253,119,182,1027,124,134,17,309,11,94,27,649,1442,42,618,90,165,70,520,91,162,269,158,4,38,101,775,116,7,7614
291,Dominican Republic,DOM,2011,270,127,188,1057,128,142,17,320,12,99,28,664,1501,44,628,95,170,72,527,91,170,275,164,4,38,106,799,120,8,7864
292,Dominican Republic,DOM,2012,293,139,201,1123,140,155,18,341,12,106,30,696,1580,47,669,101,181,74,552,92,183,289,177,5,40,114,852,125,8,8343
293,Dominican Republic,DOM,2013,320,153,216,1204,154,172,19,363,13,115,32,737,1642,52,720,108,196,76,589,93,199,305,192,5,42,123,916,131,9,8896
294,Dominican Republic,DOM,2014,344,166,227,1264,165,187,20,376,13,121,33,770,1662,56,757,114,213,78,624,92,212,314,204,5,43,131,966,135,10,9302
295,Dominican Republic,DOM,2015,372,181,238,1323,176,203,20,390,13,127,35,796,1719,59,788,120,229,80,652,91,225,324,216,5,44,138,1016,140,10,9730
296,Dominican Republic,DOM,2016,395,194,246,1365,182,215,21,397,13,131,36,806,1709,62,801,123,240,81,662,91,235,332,224,5,44,143,1053,142,11,9959
297,Dominican Republic,DOM,2017,413,204,250,1384,184,223,21,396,13,134,36,803,1686,63,796,124,248,82,660,89,240,333,226,6,43,145,1070,143,11,10026
298,Dominican Republic,DOM,2018,433,216,254,1408,187,231,21,397,12,137,37,800,1681,65,793,126,256,83,658,87,245,335,230,6,42,147,1091,144,11,10133
299,Dominican Republic,DOM,2019,453,227,258,1437,190,240,21,398,12,140,38,798,1687,66,794,129,264,84,658,86,251,339,234,6,42,150,1115,146,11,10274
300,El Salvador,SLV,1990,106,32,40,268,24,77,6,228,36,15,8,131,171,34,494,27,44,28,290,54,55,51,43,4,7,18,141,9,1,2442
301,El Salvador,SLV,1991,110,33,41,274,24,80,6,233,36,16,8,134,181,34,517,28,45,29,296,56,57,54,45,4,7,18,148,9,1,2524
302,El Salvador,SLV,1992,115,35,43,289,25,86,6,239,36,17,9,143,196,35,563,30,48,31,322,59,60,59,47,4,7,19,161,10,1,2695
303,El Salvador,SLV,1993,116,36,44,303,25,91,7,240,36,18,9,150,212,35,608,31,51,33,346,63,64,64,50,5,8,20,175,11,1,2852
304,El Salvador,SLV,1994,114,38,44,314,27,97,7,243,36,18,9,160,229,34,653,33,54,36,379,68,69,71,55,5,8,19,191,11,2,3024
305,El Salvador,SLV,1995,110,39,42,315,27,95,7,235,35,19,10,155,253,31,659,34,51,37,369,70,72,75,57,5,8,18,199,12,2,3041
306,El Salvador,SLV,1996,103,40,40,322,26,101,7,234,34,19,10,168,263,30,686,34,55,42,409,76,77,83,59,5,9,17,214,13,2,3178
307,El Salvador,SLV,1997,94,43,40,338,27,106,8,240,34,20,11,181,295,27,751,37,58,48,445,89,89,98,65,6,10,17,242,14,2,3435
308,El Salvador,SLV,1998,91,46,42,364,30,112,8,251,35,22,11,191,345,26,828,41,58,52,473,102,100,115,73,7,11,17,272,16,2,3741
309,El Salvador,SLV,1999,80,45,39,355,30,111,8,242,33,21,11,197,339,24,798,40,58,57,479,108,98,121,70,7,10,15,277,16,2,3691
310,El Salvador,SLV,2000,76,47,40,371,33,113,8,243,33,22,11,198,354,22,816,41,57,61,473,119,100,134,73,7,10,15,293,18,2,3790
311,El Salvador,SLV,2001,75,48,40,382,34,116,8,243,32,22,10,210,355,22,819,42,59,66,488,125,100,146,74,7,10,15,303,19,2,3872
312,El Salvador,SLV,2002,74,49,40,384,33,115,8,241,31,22,10,214,356,22,799,42,59,71,473,130,99,155,74,7,10,14,304,20,2,3858
313,El Salvador,SLV,2003,77,52,43,407,36,117,8,247,31,24,10,221,382,24,833,44,58,77,469,137,102,172,80,8,10,15,322,22,2,4030
314,El Salvador,SLV,2004,80,57,46,430,38,121,8,256,31,25,11,233,406,25,872,47,59,83,477,144,107,189,85,8,11,15,341,24,2,4231
315,El Salvador,SLV,2005,83,60,47,445,38,122,9,263,31,26,11,240,424,26,885,48,59,88,476,150,108,198,87,9,11,16,352,26,2,4340
316,El Salvador,SLV,2006,86,62,49,459,39,122,9,267,30,27,11,246,437,26,893,49,59,92,470,155,109,208,89,9,11,16,366,27,2,4425
317,El Salvador,SLV,2007,87,63,49,464,39,122,9,266,29,27,11,254,438,26,879,50,60,96,468,156,109,215,88,9,11,16,376,27,2,4446
318,El Salvador,SLV,2008,89,63,48,462,38,119,9,263,28,27,10,256,435,26,851,50,59,98,452,156,109,216,85,9,11,15,379,28,2,4393
319,El Salvador,SLV,2009,94,67,51,487,40,126,10,278,29,29,11,275,451,28,888,53,62,104,474,163,117,229,88,9,11,16,407,30,2,4629
320,El Salvador,SLV,2010,94,66,49,473,37,122,10,271,27,29,11,275,433,27,826,52,60,105,454,162,115,225,82,9,10,15,400,30,2,4471
321,El Salvador,SLV,2011,99,69,52,497,38,128,10,278,28,31,11,290,442,28,843,54,62,110,463,168,122,235,83,10,11,16,424,32,2,4636
322,El Salvador,SLV,2012,99,67,51,487,36,125,10,263,26,31,11,288,426,27,787,53,60,110,441,164,119,233,79,9,10,15,418,32,2,4479
323,El Salvador,SLV,2013,104,71,54,516,37,133,10,273,27,34,12,310,434,29,830,56,65,116,464,169,127,248,83,9,10,15,449,34,3,4722
324,El Salvador,SLV,2014,111,77,59,558,42,143,11,292,28,36,13,328,467,31,910,60,68,121,478,177,139,268,91,10,11,17,491,37,3,5077
325,El Salvador,SLV,2015,113,79,61,572,43,146,11,294,29,37,13,335,479,31,925,62,70,123,487,180,142,277,93,11,11,17,504,38,3,5186
326,El Salvador,SLV,2016,116,82,62,583,44,148,11,293,29,37,14,341,499,32,932,63,71,125,490,181,144,284,94,11,11,18,513,38,3,5269
327,El Salvador,SLV,2017,119,84,63,597,44,152,12,293,29,38,14,351,511,33,946,65,73,128,501,182,147,293,96,11,11,18,525,39,3,5378
328,El Salvador,SLV,2018,121,87,64,612,45,156,12,296,30,39,15,363,527,33,959,67,75,132,512,184,151,303,98,11,12,19,537,40,3,5503
329,El Salvador,SLV,2019,127,91,65,632,46,160,12,298,30,41,15,373,556,35,984,69,77,134,523,186,155,315,102,11,12,19,552,42,3,5665
330,Greenland,GRL,1990,2,1,2,29,1,1,0,2,0,1,0,9,1,0,6,2,0,2,3,3,2,5,5,0,4,2,9,0,0,92
331,Greenland,GRL,1991,2,1,2,31,1,1,0,2,0,1,0,9,1,0,6,2,0,2,3,3,2,5,5,0,4,2,10,0,0,95
332,Greenland,GRL,1992,2,1,2,32,1,1,0,2,0,1,0,8,2,0,6,2,0,2,3,3,2,6,5,0,4,2,10,0,0,97
333,Greenland,GRL,1993,2,2,2,34,1,1,1,2,0,1,0,8,2,0,7,2,0,2,4,3,2,6,6,0,4,2,11,0,0,105
334,Greenland,GRL,1994,2,2,2,35,1,1,1,2,0,1,0,7,2,0,7,2,0,2,4,3,2,6,6,0,4,2,11,0,0,105
335,Greenland,GRL,1995,2,2,2,37,1,1,1,2,0,1,0,7,2,0,7,2,0,3,4,3,2,7,6,0,4,2,12,0,0,110
336,Greenland,GRL,1996,2,2,2,38,1,1,1,2,0,1,0,7,2,0,7,2,0,3,4,3,2,7,6,0,4,2,12,0,0,111
337,Greenland,GRL,1997,2,2,2,39,1,1,1,2,0,1,0,7,2,0,7,2,0,3,4,3,2,7,6,0,4,2,13,0,0,113
338,Greenland,GRL,1998,2,2,2,40,1,1,1,2,0,1,0,7,2,0,7,2,0,3,4,3,2,8,6,0,4,2,13,0,0,115
339,Greenland,GRL,1999,2,2,2,42,1,1,1,2,0,1,0,7,2,0,7,2,0,3,4,3,2,8,7,0,4,2,14,0,0,119
340,Greenland,GRL,2000,2,2,2,43,1,1,1,2,0,1,0,7,2,0,7,2,0,3,4,3,2,8,7,0,4,2,14,0,0,120
341,Greenland,GRL,2001,2,3,2,43,1,1,1,2,0,1,0,7,2,0,7,2,0,3,4,3,2,8,7,0,4,2,14,0,0,121
342,Greenland,GRL,2002,3,3,2,44,1,1,1,2,0,1,0,7,2,0,7,2,0,3,4,3,2,9,7,0,4,2,15,0,0,125
343,Greenland,GRL,2003,3,3,2,45,1,1,1,2,0,1,0,7,2,0,7,2,0,3,3,3,2,9,7,0,3,2,15,0,0,124
344,Greenland,GRL,2004,3,3,2,44,1,1,1,2,0,1,0,6,2,0,6,2,0,3,3,3,2,9,7,0,3,2,15,0,0,121
345,Greenland,GRL,2005,3,3,2,45,1,1,1,2,0,1,0,6,2,0,6,2,0,3,3,3,2,9,7,0,3,2,15,0,0,122
346,Greenland,GRL,2006,3,3,2,46,1,1,1,2,0,1,0,6,2,0,6,2,0,3,3,3,2,9,7,0,3,2,15,0,0,123
347,Greenland,GRL,2007,3,3,2,47,1,1,1,2,0,1,0,6,3,0,6,2,0,3,3,3,2,10,7,0,3,2,16,0,0,127
348,Greenland,GRL,2008,3,3,2,47,1,1,1,2,0,1,0,6,3,0,7,2,0,3,3,3,2,10,8,0,3,2,16,0,0,129
349,Greenland,GRL,2009,3,3,2,48,1,1,1,2,0,1,0,6,3,0,7,2,0,3,3,3,3,10,8,0,4,2,16,0,1,133
350,Greenland,GRL,2010,3,4,2,48,1,1,1,2,0,1,0,6,3,0,7,2,0,3,3,3,3,11,8,0,4,2,17,0,1,136
351,Greenland,GRL,2011,4,4,2,49,1,1,1,2,0,1,0,6,3,0,7,2,0,3,3,3,3,11,8,0,4,2,17,0,1,138
352,Greenland,GRL,2012,4,4,2,49,1,1,1,2,0,1,0,6,3,0,7,2,0,3,3,3,3,11,8,0,3,2,17,0,1,137
